Hydrogen
Integration time [ms]: 600,000
Averaging Nr. [scans]: 10
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1804344U2
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
404,417; 1662,195; 1266,914;    0,000
404,582; 1531,941; 1190,921;    0,000
404,746; 1540,974; 1191,911;    0,000
404,911; 1640,098; 1273,623;    0,000
405,075; 2313,802; 1832,014;    0,000
405,239; 2038,117; 1559,818;    0,000
405,403; 1790,306; 1381,418;    0,000
405,568; 1604,445; 1203,544;    0,000
405,732; 1892,318; 1484,299;    0,000
405,896; 1823,084; 1386,124;    0,000
406,061; 1505,049; 1155,412;    0,000
406,225; 1625,287; 1248,410;    0,000
406,389; 1772,743; 1329,798;    0,000
406,553; 1904,511; 1415,623;    0,000
406,718; 1665,562; 1296,611;    0,000
406,882; 2039,808; 1536,418;    0,000
407,046; 2392,087; 1845,110;    0,000
407,210; 3207,480; 2480,915;    0,000
407,375; 2628,634; 2030,698;    0,000
407,539; 3000,933; 2315,917;    0,000
407,703; 3364,131; 2568,413;    0,000
407,867; 2995,895; 2248,424;    0,000
408,032; 2884,849; 2217,402;    0,000
408,196; 2009,229; 1542,922;    0,000
408,360; 1811,879; 1374,129;    0,000
408,524; 1590,063; 1173,530;    0,000
408,688; 1667,595; 1277,714;    0,000
408,853; 2169,626; 1650,531;    0,000
409,017; 1850,841; 1447,621;    0,000
409,181; 1857,827; 1449,522;    0,000
409,345; 1910,765; 1469,311;    0,000
409,509; 2308,028; 1795,931;    0,000
409,673; 1799,655; 1396,493;    0,000
409,837; 1768,931; 1333,722;    0,000
410,002; 1554,478; 1174,301;    0,000
410,166; 2013,463; 1575,820;    0,000
410,330; 1593,510; 1239,818;    0,000
410,494; 1898,002; 1482,014;    0,000
410,658; 1730,077; 1335,901;    0,000
410,822; 1863,961; 1443,520;    0,000
410,986; 1956,960; 1505,902;    0,000
411,150; 2013,773; 1527,429;    0,000
411,314; 1706,755; 1321,293;    0,000
411,479; 1469,161; 1113,120;    0,000
411,643; 1464,637; 1150,717;    0,000
411,807; 1572,775; 1208,515;    0,000
411,971; 1506,869; 1141,911;    0,000
412,135; 1833,862; 1398,516;    0,000
412,299; 1438,895; 1097,405;    0,000
412,463; 1598,714; 1207,823;    0,000
412,627; 1324,704; 1024,304;    0,000
412,791; 1295,994;  946,019;    0,000
412,955; 1258,330;  939,617;    0,000
413,119; 1509,839; 1155,517;    0,000
413,283; 1823,940; 1376,212;    0,000
413,447; 1427,062; 1059,025;    0,000
413,611; 1123,546;  890,802;    0,000
413,775; 1366,887; 1050,924;    0,000
413,939; 1564,213; 1223,704;    0,000
414,103; 1541,223; 1149,118;    0,000
414,267; 1713,396; 1289,309;    0,000
414,431; 1239,784;  941,315;    0,000
414,595; 1677,222; 1269,922;    0,000
414,759; 1783,280; 1346,510;    0,000
414,923; 1279,737;  969,603;    0,000
415,086; 1642,922; 1268,822;    0,000
415,250; 1721,684; 1304,305;    0,000
415,414; 1785,998; 1388,823;    0,000
415,578; 1429,606; 1055,214;    0,000
415,742; 1751,563; 1383,220;    0,000
415,906; 1772,727; 1361,908;    0,000
416,070; 1490,073; 1139,329;    0,000
416,234; 1374,769; 1058,811;    0,000
416,398; 1570,177; 1232,801;    0,000
416,562; 1876,943; 1397,417;    0,000
416,725; 1970,194; 1491,219;    0,000
416,889; 1646,293; 1259,005;    0,000
417,053; 1819,432; 1368,422;    0,000
417,217; 1988,704; 1544,714;    0,000
417,381; 1843,879; 1441,915;    0,000
417,545; 1698,283; 1338,910;    0,000
417,708; 1529,327; 1219,331;    0,000
417,872; 1960,055; 1502,816;    0,000
418,036; 2431,403; 1829,809;    0,000
418,200; 2122,435; 1632,803;    0,000
418,364; 2572,043; 1996,021;    0,000
418,528; 3499,109; 2646,309;    0,000
418,691; 3123,581; 2421,506;    0,000
418,855; 2637,395; 2053,805;    0,000
419,019; 2289,836; 1744,422;    0,000
419,183; 1917,491; 1473,010;    0,000
419,346; 1425,964; 1094,730;    0,000
419,510; 1506,974; 1168,320;    0,000
419,674; 1410,846; 1066,316;    0,000
419,838; 1771,921; 1363,804;    0,000
420,001; 1424,245; 1047,712;    0,000
420,165; 1444,827; 1124,099;    0,000
420,329; 1683,477; 1260,215;    0,000
420,493; 1875,656; 1463,388;    0,000
420,656; 1881,165; 1423,420;    0,000
420,820; 1889,868; 1446,906;    0,000
420,984; 1905,088; 1464,515;    0,000
421,147; 1970,335; 1500,912;    0,000
421,311; 2519,372; 1901,620;    0,000
421,475; 2681,177; 2041,701;    0,000
421,638; 2292,742; 1745,726;    0,000
421,802; 2699,408; 2093,504;    0,000
421,966; 2605,299; 1983,819;    0,000
422,129; 3004,352; 2266,098;    0,000
422,293; 1980,269; 1486,725;    0,000
422,457; 1545,155; 1149,230;    0,000
422,620; 1754,019; 1340,518;    0,000
422,784; 1233,340;  940,512;    0,000
422,948; 1819,485; 1426,919;    0,000
423,111; 1814,155; 1342,316;    0,000
423,275; 2158,832; 1635,931;    0,000
423,438; 1508,931; 1213,903;    0,000
423,602; 1479,767; 1125,825;    0,000
423,766; 1478,925; 1166,622;    0,000
423,929; 1487,954; 1164,621;    0,000
424,093; 1556,656; 1223,511;    0,000
424,256; 1473,430; 1123,108;    0,000
424,420; 1181,934;  914,322;    0,000
424,583; 1227,048;  949,316;    0,000
424,747; 1216,998;  940,109;    0,000
424,910; 1165,841;  869,907;    0,000
425,074; 1368,866; 1034,006;    0,000
425,237; 1640,647; 1241,612;    0,000
425,401; 1315,615; 1019,713;    0,000
425,564; 1155,377;  881,515;    0,000
425,728; 1168,769;  896,611;    0,000
425,892; 1132,624;  827,013;    0,000
426,055; 1300,925; 1016,008;    0,000
426,218; 1294,046;  984,630;    0,000
426,382; 1240,502;  967,205;    0,000
426,545; 1362,542; 1034,898;    0,000
426,709;  973,034;  776,022;    0,000
426,872; 1335,649; 1007,021;    0,000
427,036; 1230,565;  943,197;    0,000
427,199; 1442,253; 1075,316;    0,000
427,363; 1302,806;  990,714;    0,000
427,526; 1087,808;  842,718;    0,000
427,690;  971,924;  783,504;    0,000
427,853;  981,846;  760,926;    0,000
428,016;  952,112;  765,104;    0,000
428,180; 1190,686;  917,229;    0,000
428,343; 1310,308;  989,395;    0,000
428,507; 1688,774; 1294,620;    0,000
428,670; 1105,643;  880,107;    0,000
428,833; 1666,044; 1243,712;    0,000
428,997; 1441,224; 1093,604;    0,000
429,160; 1270,870;  976,529;    0,000
429,323; 1396,116; 1085,809;    0,000
429,487; 1204,596;  891,109;    0,000
429,650; 1499,176; 1127,910;    0,000
429,813; 1196,768;  939,615;    0,000
429,977; 1492,543; 1147,807;    0,000
430,140; 1467,687; 1133,924;    0,000
430,303; 1169,286;  920,215;    0,000
430,467; 1401,316; 1097,609;    0,000
430,630;  983,252;  745,698;    0,000
430,793; 1006,813;  794,523;    0,000
430,957; 1240,803;  943,309;    0,000
431,120; 1470,720; 1133,527;    0,000
431,283; 1612,948; 1270,393;    0,000
431,447; 1454,933; 1118,426;    0,000
431,610; 1505,310; 1170,804;    0,000
431,773; 1547,668; 1139,129;    0,000
431,936; 1547,831; 1165,726;    0,000
432,100; 1123,997;  830,719;    0,000
432,263; 1424,695; 1097,900;    0,000
432,426; 1421,074; 1112,520;    0,000
432,589;  833,964;  643,416;    0,000
432,752; 1733,065; 1389,011;    0,000
432,916; 1744,734; 1337,722;    0,000
433,079; 1185,432;  937,322;    0,000
433,242; 1142,502;  905,228;    0,000
433,405; 1253,309;  920,023;    0,000
433,568; 1418,036; 1143,712;    0,000
433,732; 1554,475; 1170,415;    0,000
433,895; 1361,077; 1026,192;    0,000
434,058; 1434,444; 1086,617;    0,000
434,221; 1453,843; 1147,807;    0,000
434,384; 1647,081; 1297,520;    0,000
434,547; 1309,280;  997,901;    0,000
434,711; 2066,631; 1629,403;    0,000
434,874; 2865,141; 2195,707;    0,000
435,037; 2261,500; 1720,709;    0,000
435,200; 1426,707; 1062,509;    0,000
435,363;  856,163;  635,706;    0,000
435,526; 1465,050; 1103,321;    0,000
435,689; 1180,789;  899,138;    0,000
435,852; 1201,493;  932,405;    0,000
436,015; 1128,094;  843,219;    0,000
436,179; 1397,584; 1049,915;    0,000
436,342; 1236,176;  959,720;    0,000
436,505; 1101,189;  870,614;    0,000
436,668; 1394,988; 1080,729;    0,000
436,831; 1083,515;  893,004;    0,000
436,994; 1144,017;  863,918;    0,000
437,157; 1418,600; 1078,591;    0,000
437,320; 1295,113;  983,827;    0,000
437,483; 1194,348;  943,807;    0,000
437,646; 1343,507;  982,909;    0,000
437,809; 1364,025; 1073,208;    0,000
437,972; 1446,562; 1069,739;    0,000
438,135; 1388,797; 1066,514;    0,000
438,298; 1277,811;  958,423;    0,000
438,461; 1098,409;  871,809;    0,000
438,624; 1164,575;  900,429;    0,000
438,787; 1205,660;  902,697;    0,000
438,950; 1307,764; 1002,430;    0,000
439,113; 1517,167; 1177,202;    0,000
439,276; 1443,361; 1111,616;    0,000
439,439; 1184,965;  921,506;    0,000
439,602; 1123,374;  895,720;    0,000
439,765; 1285,905;  993,609;    0,000
439,928; 1919,396; 1452,119;    0,000
440,090; 1151,776;  902,220;    0,000
440,253; 1393,728; 1042,617;    0,000
440,416; 1295,242; 1004,089;    0,000
440,579; 1415,916; 1051,109;    0,000
440,742; 1310,710;  997,932;    0,000
440,905; 1378,500; 1022,428;    0,000
441,068; 1252,116;  942,709;    0,000
441,231; 1760,626; 1359,094;    0,000
441,394; 1152,995;  867,405;    0,000
441,556; 1244,593;  955,314;    0,000
441,719; 1342,413; 1048,199;    0,000
441,882; 1710,135; 1251,617;    0,000
442,045; 1770,140; 1346,512;    0,000
442,208; 2244,418; 1698,313;    0,000
442,371; 2047,491; 1580,291;    0,000
442,533; 1762,424; 1334,017;    0,000
442,696; 1848,582; 1433,401;    0,000
442,859; 1655,494; 1245,119;    0,000
443,022; 1568,350; 1193,107;    0,000
443,185; 1623,832; 1279,517;    0,000
443,347; 1408,895; 1089,805;    0,000
443,510; 1729,388; 1338,615;    0,000
443,673;  944,070;  750,715;    0,000
443,836; 1241,450;  961,216;    0,000
443,998; 1070,917;  868,004;    0,000
444,161; 1157,693;  879,938;    0,000
444,324; 1443,017; 1114,104;    0,000
444,487; 1218,978;  933,534;    0,000
444,649; 1235,098;  928,023;    0,000
444,812; 1288,753;  966,616;    0,000
444,975; 1028,569;  774,211;    0,000
445,138; 1369,592; 1045,219;    0,000
445,300; 1446,411; 1091,704;    0,000
445,463; 2272,029; 1775,026;    0,000
445,626; 2034,040; 1583,612;    0,000
445,788; 1920,261; 1494,920;    0,000
445,951; 1875,517; 1436,304;    0,000
446,114; 1729,915; 1311,913;    0,000
446,276; 1734,681; 1324,892;    0,000
446,439; 1728,116; 1320,813;    0,000
446,602; 2238,562; 1745,716;    0,000
446,764; 2021,306; 1514,904;    0,000
446,927; 2252,696; 1732,709;    0,000
447,090; 1781,098; 1359,923;    0,000
447,252; 1329,798;  975,800;    0,000
447,415; 1684,535; 1271,803;    0,000
447,577; 1212,091;  925,000;    0,000
447,740; 1178,968;  903,415;    0,000
447,903; 1012,889;  778,300;    0,000
448,065; 1480,827; 1138,322;    0,000
448,228; 1467,998; 1134,314;    0,000
448,390; 1423,596; 1091,519;    0,000
448,553; 1234,566;  978,106;    0,000
448,715; 1254,096;  951,833;    0,000
448,878; 1570,052; 1213,498;    0,000
449,041; 1138,902;  828,423;    0,000
449,203; 1610,857; 1250,802;    0,000
449,366; 1619,446; 1269,816;    0,000
449,528; 1701,302; 1288,104;    0,000
449,691; 1771,571; 1318,515;    0,000
449,853; 1793,905; 1425,586;    0,000
450,016; 1698,744; 1272,103;    0,000
450,178; 1349,086; 1035,191;    0,000
450,341; 1315,205;  995,623;    0,000
450,503; 2231,976; 1699,297;    0,000
450,666; 2500,848; 1947,630;    0,000
450,828; 2187,603; 1682,109;    0,000
450,991; 1775,043; 1370,293;    0,000
451,153; 1372,788; 1082,096;    0,000
451,315; 1595,928; 1181,027;    0,000
451,478; 1140,280;  866,510;    0,000
451,640; 1055,043;  819,107;    0,000
451,803;  877,933;  647,903;    0,000
451,965; 1398,179; 1075,015;    0,000
452,128; 1400,994; 1057,410;    0,000
452,290; 1102,907;  864,109;    0,000
452,452; 1275,809;  980,800;    0,000
452,615; 1317,524; 1005,317;    0,000
452,777; 1502,768; 1136,215;    0,000
452,940; 1343,631; 1012,326;    0,000
453,102; 1649,095; 1245,105;    0,000
453,264; 1666,693; 1276,114;    0,000
453,427; 1199,978;  932,410;    0,000
453,589; 1249,477;  907,615;    0,000
453,751; 1308,254;  996,707;    0,000
453,914; 1534,695; 1205,000;    0,000
454,076; 1526,660; 1209,411;    0,000
454,238; 2246,050; 1701,616;    0,000
454,401; 1539,332; 1192,308;    0,000
454,563; 1614,048; 1234,816;    0,000
454,725; 1965,488; 1506,505;    0,000
454,888;  885,395;  666,905;    0,000
455,050; 1422,348; 1114,602;    0,000
455,212; 1431,092; 1102,619;    0,000
455,375; 1294,379; 1002,315;    0,000
455,537; 1361,174; 1073,720;    0,000
455,699; 1222,870;  950,697;    0,000
455,861; 1702,015; 1285,813;    0,000
456,024; 1953,305; 1474,800;    0,000
456,186; 1683,612; 1315,923;    0,000
456,348; 1427,405; 1109,300;    0,000
456,510; 1429,680; 1085,724;    0,000
456,673; 2058,855; 1581,393;    0,000
456,835; 1924,301; 1470,928;    0,000
456,997; 1448,796; 1157,919;    0,000
457,159; 1606,323; 1209,332;    0,000
457,321; 1401,550; 1093,193;    0,000
457,484; 1920,213; 1505,823;    0,000
457,646; 2660,387; 2074,824;    0,000
457,808; 2008,679; 1540,306;    0,000
457,970; 1906,022; 1475,699;    0,000
458,132; 2895,433; 2198,412;    0,000
458,294; 1771,135; 1347,131;    0,000
458,457; 1872,488; 1465,242;    0,000
458,619; 2522,064; 1933,588;    0,000
458,781; 3859,688; 2930,719;    0,000
458,943; 3407,022; 2631,799;    0,000
459,105; 2736,147; 2094,121;    0,000
459,267; 1703,884; 1312,701;    0,000
459,429; 1166,967;  868,520;    0,000
459,591; 1091,219;  844,904;    0,000
459,753;  905,497;  673,819;    0,000
459,916; 1564,379; 1196,706;    0,000
460,078;  872,465;  679,920;    0,000
460,240;  688,310;  562,704;    0,000
460,402; 1268,288;  961,428;    0,000
460,564;  972,106;  738,604;    0,000
460,726; 1198,761;  931,506;    0,000
460,888; 1102,521;  850,508;    0,000
461,050;  813,964;  636,116;    0,000
461,212;  953,844;  724,503;    0,000
461,374; 1262,414;  980,918;    0,000
461,536; 1404,482; 1070,501;    0,000
461,698; 1382,923; 1049,222;    0,000
461,860; 1121,955;  877,402;    0,000
462,022; 1058,797;  845,119;    0,000
462,184;  831,221;  688,404;    0,000
462,346; 1524,231; 1154,803;    0,000
462,508; 1403,938; 1050,012;    0,000
462,670; 1680,288; 1270,714;    0,000
462,832; 1717,233; 1279,789;    0,000
462,994; 1138,882;  876,715;    0,000
463,156; 1241,098;  977,809;    0,000
463,318; 1727,427; 1291,108;    0,000
463,480; 2572,295; 1952,200;    0,000
463,642; 3089,444; 2367,826;    0,000
463,804; 2919,090; 2264,119;    0,000
463,965; 4827,148; 3710,321;    0,000
464,127; 6088,833; 4689,103;    0,000
464,289; 5578,145; 4226,216;    0,000
464,451; 2313,117; 1797,904;    0,000
464,613; 1298,252;  980,521;    0,000
464,775;  945,977;  708,020;    0,000
464,937; 1049,197;  810,605;    0,000
465,099; 1043,870;  811,806;    0,000
465,261;  783,403;  561,723;    0,000
465,422; 1274,710;  985,895;    0,000
465,584; 1169,602;  911,614;    0,000
465,746; 1178,276;  886,010;    0,000
465,908; 1277,505;  999,818;    0,000
466,070; 1698,306; 1297,504;    0,000
466,232; 1563,883; 1197,519;    0,000
466,393; 1113,007;  846,795;    0,000
466,555; 1159,419;  894,518;    0,000
466,717; 1051,437;  803,503;    0,000
466,879; 1713,907; 1349,523;    0,000
467,040; 2330,244; 1785,503;    0,000
467,202; 1548,044; 1182,612;    0,000
467,364; 1636,549; 1256,598;    0,000
467,526; 1412,313; 1078,927;    0,000
467,688; 1223,086;  939,891;    0,000
467,849; 1680,021; 1312,718;    0,000
468,011; 1515,173; 1194,392;    0,000
468,173; 1774,824; 1307,827;    0,000
468,335; 1397,490; 1080,019;    0,000
468,496; 1023,390;  799,905;    0,000
468,658; 1428,340; 1115,298;    0,000
468,820; 1406,155; 1086,516;    0,000
468,981; 1783,570; 1413,906;    0,000
469,143; 2469,304; 1859,418;    0,000
469,305; 2116,585; 1573,910;    0,000
469,466; 2011,863; 1546,520;    0,000
469,628; 1248,573;  948,915;    0,000
469,790; 1462,064; 1121,325;    0,000
469,951; 1543,290; 1187,196;    0,000
470,113;  880,914;  657,823;    0,000
470,275;  975,522;  777,013;    0,000
470,436;  865,426;  656,513;    0,000
470,598;  867,094;  622,410;    0,000
470,760; 1012,428;  803,527;    0,000
470,921;  787,851;  629,112;    0,000
471,083; 1130,610;  855,618;    0,000
471,244;  878,163;  666,111;    0,000
471,406;  916,214;  686,523;    0,000
471,568; 1009,383;  778,505;    0,000
471,729; 1211,007;  916,914;    0,000
471,891; 1591,401; 1210,105;    0,000
472,052; 1344,890;  991,719;    0,000
472,214; 1062,531;  829,699;    0,000
472,375; 1235,453;  973,935;    0,000
472,537; 1783,982; 1352,010;    0,000
472,698; 2439,475; 1828,924;    0,000
472,860; 2052,024; 1524,203;    0,000
473,021; 1972,167; 1483,820;    0,000
473,183; 2209,702; 1711,905;    0,000
473,345; 1490,076; 1111,996;    0,000
473,506; 1046,049;  851,921;    0,000
473,668; 1255,535;  953,917;    0,000
473,829; 1106,904;  843,504;    0,000
473,990; 1206,029;  963,313;    0,000
474,152; 1533,716; 1183,999;    0,000
474,313;  881,114;  710,723;    0,000
474,475;  779,092;  552,005;    0,000
474,636;  873,353;  662,416;    0,000
474,798;  837,306;  628,804;    0,000
474,959; 1266,868;  934,806;    0,000
475,121; 1547,635; 1198,512;    0,000
475,282; 1229,788;  924,815;    0,000
475,443; 1278,086; 1003,815;    0,000
475,605;  995,745;  743,221;    0,000
475,766;  792,223;  611,999;    0,000
475,928; 1127,910;  839,409;    0,000
476,089;  802,429;  614,313;    0,000
476,250; 1063,685;  830,019;    0,000
476,412;  957,069;  721,311;    0,000
476,573; 1133,215;  916,618;    0,000
476,735;  673,495;  536,014;    0,000
476,896; 1165,642;  915,403;    0,000
477,057;  956,456;  744,721;    0,000
477,219; 1495,285; 1136,819;    0,000
477,380; 1003,400;  761,709;    0,000
477,541; 1017,410;  788,618;    0,000
477,703;  946,015;  750,318;    0,000
477,864; 1193,492;  877,205;    0,000
478,025; 1827,473; 1422,311;    0,000
478,186; 1073,455;  833,216;    0,000
478,348; 1116,151;  863,102;    0,000
478,509; 1286,166;  969,430;    0,000
478,670; 1249,506;  948,914;    0,000
478,832; 1339,507;  995,009;    0,000
478,993; 1512,771; 1213,811;    0,000
479,154; 1609,340; 1244,535;    0,000
479,315; 1365,532; 1029,817;    0,000
479,477; 1290,292;  979,210;    0,000
479,638; 1094,071;  813,501;    0,000
479,799; 1315,590; 1012,633;    0,000
479,960; 1358,191; 1051,900;    0,000
480,121; 1362,921; 1044,108;    0,000
480,283; 1460,797; 1115,205;    0,000
480,444; 1736,894; 1331,524;    0,000
480,605; 2176,222; 1649,104;    0,000
480,766; 1187,701;  932,819;    0,000
480,927;  872,835;  702,312;    0,000
481,089; 1075,139;  835,717;    0,000
481,250;  979,559;  781,316;    0,000
481,411; 1181,278;  877,124;    0,000
481,572; 1558,943; 1208,317;    0,000
481,733; 1057,390;  800,528;    0,000
481,894; 1183,386;  907,919;    0,000
482,055; 1270,276;  973,320;    0,000
482,217; 1392,935; 1052,503;    0,000
482,378; 1028,018;  810,113;    0,000
482,539; 1209,933;  961,412;    0,000
482,700; 1122,068;  820,401;    0,000
482,861;  791,766;  646,802;    0,000
483,022; 1594,851; 1208,612;    0,000
483,183; 1404,025; 1086,608;    0,000
483,344; 1330,709; 1020,014;    0,000
483,505;  849,356;  692,707;    0,000
483,666; 1357,873; 1049,015;    0,000
483,827; 1624,157; 1293,802;    0,000
483,988; 2612,464; 2015,025;    0,000
484,149; 1422,030; 1104,008;    0,000
484,310; 1306,147; 1026,612;    0,000
484,471; 1370,572; 1047,406;    0,000
484,633; 1729,447; 1310,589;    0,000
484,794; 1511,311; 1179,086;    0,000
484,955; 1596,540; 1185,226;    0,000
485,116; 1940,749; 1494,802;    0,000
485,276; 1754,229; 1321,222;    0,000
485,437; 1417,787; 1092,410;    0,000
485,598; 1988,314; 1512,623;    0,000
485,759; 2497,975; 1891,401;    0,000
485,920; 1938,180; 1450,415;    0,000
486,081; 1266,424;  970,113;    0,000
486,242; 1111,182;  860,515;    0,000
486,403; 2279,372; 1739,706;    0,000
486,564; 2671,966; 2059,625;    0,000
486,725; 5134,798; 3936,414;    0,000
486,886;18499,219;14141,809;    0,000
487,047;15544,852;11961,907;    0,000
487,208; 4559,929; 3505,613;    0,000
487,369; 1974,345; 1520,384;    0,000
487,530; 2012,144; 1534,117;    0,000
487,690; 1813,462; 1400,216;    0,000
487,851; 1598,731; 1238,222;    0,000
488,012; 2472,927; 1920,608;    0,000
488,173; 3118,800; 2374,009;    0,000
488,334; 2540,882; 1950,715;    0,000
488,495; 1933,338; 1497,612;    0,000
488,656; 1508,367; 1137,011;    0,000
488,816; 1094,941;  805,317;    0,000
488,977; 1539,904; 1190,800;    0,000
489,138; 1800,072; 1360,806;    0,000
489,299; 1064,891;  775,400;    0,000
489,460; 1330,171; 1029,625;    0,000
489,620;  789,932;  572,099;    0,000
489,781; 1259,020;  984,122;    0,000
489,942; 1090,151;  828,112;    0,000
490,103; 1311,116;  971,513;    0,000
490,263; 1003,104;  764,704;    0,000
490,424; 1323,802;  993,514;    0,000
490,585; 1186,028;  951,903;    0,000
490,746; 1048,972;  808,606;    0,000
490,906; 1268,893;  977,605;    0,000
491,067; 1615,267; 1256,811;    0,000
491,228; 1306,328;  979,794;    0,000
491,389; 1567,861; 1174,606;    0,000
491,549; 1885,649; 1467,898;    0,000
491,710; 1794,401; 1341,028;    0,000
491,871; 1452,924; 1089,703;    0,000
492,031; 1180,442;  878,212;    0,000
492,192; 1037,401;  778,009;    0,000
492,353;  887,674;  685,010;    0,000
492,513; 1686,115; 1298,218;    0,000
492,674; 1698,393; 1312,400;    0,000
492,835; 1530,058; 1148,697;    0,000
492,995; 1496,848; 1091,016;    0,000
493,156; 1692,310; 1260,109;    0,000
493,317; 2196,410; 1717,709;    0,000
493,477; 2636,467; 2017,911;    0,000
493,638; 5823,036; 4491,222;    0,000
493,798; 4261,490; 3277,391;    0,000
493,959; 3266,394; 2499,605;    0,000
494,120; 5306,002; 4059,214;    0,000
494,280; 6066,092; 4633,319;    0,000
494,441; 3146,382; 2413,915;    0,000
494,601; 1977,837; 1566,717;    0,000
494,762; 2050,700; 1595,400;    0,000
494,922; 1552,850; 1162,016;    0,000
495,083; 1242,970;  953,706;    0,000
495,243; 1501,261; 1140,006;    0,000
495,404; 1344,462; 1067,316;    0,000
495,565; 1174,973;  875,125;    0,000
495,725;  763,760;  590,602;    0,000
495,886; 1696,052; 1352,530;    0,000
496,046; 1277,339;  956,003;    0,000
496,207; 1534,201; 1178,028;    0,000
496,367; 2104,856; 1590,911;    0,000
496,528; 2123,653; 1634,802;    0,000
496,688; 1162,779;  861,706;    0,000
496,848; 1238,768;  944,820;    0,000
497,009;  691,628;  563,103;    0,000
497,169;  746,453;  573,716;    0,000
497,330; 1461,527; 1109,108;    0,000
497,490; 2046,086; 1566,515;    0,000
497,651; 1910,421; 1437,018;    0,000
497,811; 1474,121; 1076,722;    0,000
497,972; 1643,780; 1259,901;    0,000
498,132; 2246,748; 1741,907;    0,000
498,292; 1877,375; 1452,129;    0,000
498,453; 1509,612; 1189,123;    0,000
498,613; 1799,269; 1383,001;    0,000
498,773; 1599,277; 1218,829;    0,000
498,934; 1403,986; 1067,719;    0,000
499,094; 1322,209;  969,609;    0,000
499,255;  979,650;  762,407;    0,000
499,415;  923,301;  661,028;    0,000
499,575;  718,499;  550,719;    0,000
499,736; 1098,949;  833,021;    0,000
499,896; 1091,800;  901,600;    0,000
500,056; 1062,941;  786,807;    0,000
500,217;  759,550;  594,507;    0,000
500,377;  982,063;  764,520;    0,000
500,537; 1504,689; 1175,115;    0,000
500,697; 1498,071; 1101,211;    0,000
500,858;  918,207;  714,695;    0,000
501,018; 1548,199; 1154,233;    0,000
501,178; 1552,328; 1209,103;    0,000
501,339; 1195,118;  922,608;    0,000
501,499; 1688,384; 1250,429;    0,000
501,659; 1950,757; 1532,716;    0,000
501,819; 1909,124; 1450,013;    0,000
501,980; 2735,342; 2074,426;    0,000
502,140; 3390,818; 2603,908;    0,000
502,300; 3868,013; 2973,513;    0,000
502,460; 2704,950; 2058,007;    0,000
502,620; 1966,643; 1515,621;    0,000
502,781; 1310,415; 1002,613;    0,000
502,941; 1232,773;  952,515;    0,000
503,101;  793,594;  614,896;    0,000
503,261; 1051,860;  822,625;    0,000
503,421;  482,494;  370,010;    0,000
503,582; 1262,064;  932,716;    0,000
503,742; 1542,181; 1207,096;    0,000
503,902; 1390,221; 1087,104;    0,000
504,062; 1185,636;  902,712;    0,000
504,222; 1032,260;  815,116;    0,000
504,382;  790,938;  655,612;    0,000
504,542; 1285,771;  988,115;    0,000
504,702; 1419,302; 1073,300;    0,000
504,863; 1390,957; 1100,130;    0,000
505,023; 1154,190;  875,005;    0,000
505,183; 1106,221;  880,604;    0,000
505,343; 1008,448;  767,993;    0,000
505,503;  951,002;  701,623;    0,000
505,663; 1077,914;  839,609;    0,000
505,823; 1187,560;  889,934;    0,000
505,983; 1133,765;  906,411;    0,000
506,143; 1221,171;  925,715;    0,000
506,303; 1794,834; 1371,098;    0,000
506,463; 1377,140; 1064,912;    0,000
506,623; 1017,651;  790,316;    0,000
506,783;  949,458;  728,221;    0,000
506,943; 1353,230; 1060,517;    0,000
507,103; 1618,831; 1204,622;    0,000
507,263; 1762,161; 1359,897;    0,000
507,423; 1341,294; 1047,724;    0,000
507,583; 1725,257; 1311,002;    0,000
507,743; 1853,991; 1417,214;    0,000
507,903; 1423,170; 1064,097;    0,000
508,063; 1172,189;  879,601;    0,000
508,223; 1267,743;  971,407;    0,000
508,383; 1519,572; 1153,720;    0,000
508,543; 1112,734;  867,931;    0,000
508,703; 1466,412; 1108,118;    0,000
508,863; 2341,330; 1814,308;    0,000
509,023; 2053,269; 1561,234;    0,000
509,182; 2019,719; 1536,004;    0,000
509,342; 1756,487; 1374,324;    0,000
509,502;  986,774;  790,406;    0,000
509,662;  608,773;  484,929;    0,000
509,822;  434,033;  354,403;    0,000
509,982;  972,552;  759,521;    0,000
510,142;  983,970;  764,797;    0,000
510,302;  978,301;  745,709;    0,000
510,461;  731,448;  562,816;    0,000
510,621;  840,136;  651,135;    0,000
510,781;  951,353;  712,112;    0,000
510,941;  730,273;  538,615;    0,000
511,101; 1061,151;  824,012;    0,000
511,261;  916,851;  700,935;    0,000
511,420; 1212,544;  983,417;    0,000
511,580; 1494,155; 1114,225;    0,000
511,740; 1162,469;  894,597;    0,000
511,900;  988,249;  762,621;    0,000
512,060; 1458,948; 1125,302;    0,000
512,219; 1550,763; 1183,334;    0,000
512,379;  901,538;  714,226;    0,000
512,539;  789,798;  586,109;    0,000
512,699;  627,500;  488,514;    0,000
512,858; 1012,181;  771,633;    0,000
513,018;  790,082;  641,410;    0,000
513,178;  949,167;  719,320;    0,000
513,337;  630,089;  501,910;    0,000
513,497;  650,548;  496,507;    0,000
513,657;  705,038;  551,721;    0,000
513,817;  626,992;  466,910;    0,000
513,976;  852,556;  659,111;    0,000
